time,projectId,userId,acc_x,acc_y,acc_z,1d_signal,timestamp
1667900333.202,SCAI-SENSEI,sensei-103,0.143,-0.062,-0.955,1.16,2022-11-08 09:38:53.201999903
1667900333.212,SCAI-SENSEI,sensei-103,0.139,-0.066,-0.955,1.16,2022-11-08 09:38:53.211999893
1667900333.222,SCAI-SENSEI,sensei-103,0.139,-0.055,-0.988,1.182,2022-11-08 09:38:53.221999884
1667900333.232,SCAI-SENSEI,sensei-103,0.137,-0.049,-0.99,1.176,2022-11-08 09:38:53.232000113
1667900333.242,SCAI-SENSEI,sensei-103,0.135,-0.057,-0.992,1.184,2022-11-08 09:38:53.242000103
1667900333.252,SCAI-SENSEI,sensei-103,0.133,-0.074,-0.998,1.205,2022-11-08 09:38:53.252000092
1667900333.262,SCAI-SENSEI,sensei-103,0.127,-0.072,-0.994,1.193,2022-11-08 09:38:53.262000084
1667900333.272,SCAI-SENSEI,sensei-103,0.131,-0.07,-0.994,1.195,2022-11-08 09:38:53.272000074
1667900333.282,SCAI-SENSEI,sensei-103,0.131,-0.074,-0.988,1.193,2022-11-08 09:38:53.282000065
1667900333.292,SCAI-SENSEI,sensei-103,0.137,-0.068,-0.986,1.191,2022-11-08 09:38:53.292000055
1667900333.302,SCAI-SENSEI,sensei-103,0.139,-0.064,-0.953,1.156,2022-11-08 09:38:53.302000046
1667900333.312,SCAI-SENSEI,sensei-103,0.141,-0.068,-0.949,1.158,2022-11-08 09:38:53.312000036
1667900333.322,SCAI-SENSEI,sensei-103,0.145,-0.066,-0.977,1.188,2022-11-08 09:38:53.322000027
1667900333.332,SCAI-SENSEI,sensei-103,0.148,-0.061,-0.977,1.186,2022-11-08 09:38:53.332000017
1667900333.342,SCAI-SENSEI,sensei-103,0.148,-0.059,-0.949,1.156,2022-11-08 09:38:53.342000008
1667900333.352,SCAI-SENSEI,sensei-103,0.145,-0.059,-0.951,1.155,2022-11-08 09:38:53.351999998
1667900333.362,SCAI-SENSEI,sensei-103,0.143,-0.064,-0.955,1.162,2022-11-08 09:38:53.361999989
1667900333.372,SCAI-SENSEI,sensei-103,0.139,-0.068,-0.984,1.191,2022-11-08 09:38:53.371999979
1667900333.382,SCAI-SENSEI,sensei-103,0.141,-0.066,-0.98,1.187,2022-11-08 09:38:53.381999969
1667900333.392,SCAI-SENSEI,sensei-103,0.145,-0.064,-0.943,1.152,2022-11-08 09:38:53.391999960
1667900333.402,SCAI-SENSEI,sensei-103,0.15,-0.053,-0.947,1.15,2022-11-08 09:38:53.401999950
1667900333.412,SCAI-SENSEI,sensei-103,0.146,-0.059,-0.949,1.154,2022-11-08 09:38:53.411999941
1667900333.422,SCAI-SENSEI,sensei-103,0.143,-0.062,-0.953,1.158,2022-11-08 09:38:53.421999931
1667900333.432,SCAI-SENSEI,sensei-103,0.141,-0.064,-0.953,1.158,2022-11-08 09:38:53.431999922
1667900333.442,SCAI-SENSEI,sensei-103,0.141,-0.061,-0.98,1.182,2022-11-08 09:38:53.441999912
1667900333.452,SCAI-SENSEI,sensei-103,0.145,-0.051,-0.984,1.18,2022-11-08 09:38:53.451999903
1667900333.462,SCAI-SENSEI,sensei-103,0.141,-0.062,-0.988,1.191,2022-11-08 09:38:53.461999893
1667900333.472,SCAI-SENSEI,sensei-103,0.137,-0.07,-0.992,1.199,2022-11-08 09:38:53.471999884
1667900333.482,SCAI-SENSEI,sensei-103,0.133,-0.072,-0.955,1.16,2022-11-08 09:38:53.482000113
1667900333.492,SCAI-SENSEI,sensei-103,0.139,-0.078,-0.961,1.178,2022-11-08 09:38:53.492000103
1667900333.502,SCAI-SENSEI,sensei-103,0.133,-0.082,-0.994,1.209,2022-11-08 09:38:53.502000093
1667900333.512,SCAI-SENSEI,sensei-103,0.131,-0.068,-0.988,1.187,2022-11-08 09:38:53.512000083
1667900333.522,SCAI-SENSEI,sensei-103,0.137,-0.057,-0.988,1.182,2022-11-08 09:38:53.522000074
1667900333.532,SCAI-SENSEI,sensei-103,0.137,-0.043,-0.988,1.168,2022-11-08 09:38:53.532000064
1667900333.542,SCAI-SENSEI,sensei-103,0.137,-0.043,-0.99,1.17,2022-11-08 09:38:53.542000055
1667900333.552,SCAI-SENSEI,sensei-103,0.135,-0.055,-0.998,1.188,2022-11-08 09:38:53.552000046
1667900333.562,SCAI-SENSEI,sensei-103,0.127,-0.062,-0.994,1.183,2022-11-08 09:38:53.562000036
1667900333.572,SCAI-SENSEI,sensei-103,0.131,-0.059,-0.996,1.186,2022-11-08 09:38:53.572000027
1667900333.582,SCAI-SENSEI,sensei-103,0.129,-0.064,-0.992,1.185,2022-11-08 09:38:53.582000017
1667900333.592,SCAI-SENSEI,sensei-103,0.133,-0.062,-0.992,1.187,2022-11-08 09:38:53.592000008
1667900333.602,SCAI-SENSEI,sensei-103,0.133,-0.059,-0.959,1.151,2022-11-08 09:38:53.601999998
1667900333.612,SCAI-SENSEI,sensei-103,0.135,-0.066,-0.957,1.158,2022-11-08 09:38:53.611999989
1667900333.622,SCAI-SENSEI,sensei-103,0.137,-0.076,-0.961,1.174,2022-11-08 09:38:53.621999979
1667900333.632,SCAI-SENSEI,sensei-103,0.133,-0.072,-0.959,1.164,2022-11-08 09:38:53.631999969
1667900333.642,SCAI-SENSEI,sensei-103,0.135,-0.068,-0.957,1.16,2022-11-08 09:38:53.641999960
1667900333.652,SCAI-SENSEI,sensei-103,0.137,-0.066,-0.957,1.16,2022-11-08 09:38:53.651999950
1667900333.662,SCAI-SENSEI,sensei-103,0.137,-0.066,-0.959,1.162,2022-11-08 09:38:53.661999941
1667900333.672,SCAI-SENSEI,sensei-103,0.135,-0.07,-0.986,1.191,2022-11-08 09:38:53.671999931
1667900333.682,SCAI-SENSEI,sensei-103,0.139,-0.07,-0.986,1.195,2022-11-08 09:38:53.681999922
1667900333.692,SCAI-SENSEI,sensei-103,0.139,-0.076,-0.955,1.17,2022-11-08 09:38:53.691999912
1667900333.702,SCAI-SENSEI,sensei-103,0.139,-0.078,-0.957,1.174,2022-11-08 09:38:53.701999903
1667900333.712,SCAI-SENSEI,sensei-103,0.137,-0.074,-0.949,1.16,2022-11-08 09:38:53.711999893
1667900333.722,SCAI-SENSEI,sensei-103,0.139,-0.066,-0.953,1.158,2022-11-08 09:38:53.721999884
1667900333.732,SCAI-SENSEI,sensei-103,0.141,-0.074,-0.957,1.172,2022-11-08 09:38:53.732000113
1667900333.742,SCAI-SENSEI,sensei-103,0.137,-0.08,-0.963,1.18,2022-11-08 09:38:53.742000103
1667900333.752,SCAI-SENSEI,sensei-103,0.131,-0.078,-0.988,1.197,2022-11-08 09:38:53.752000093
1667900333.762,SCAI-SENSEI,sensei-103,0.137,-0.068,-0.953,1.158,2022-11-08 09:38:53.762000084
1667900333.772,SCAI-SENSEI,sensei-103,0.141,-0.064,-0.955,1.16,2022-11-08 09:38:53.772000074
1667900333.782,SCAI-SENSEI,sensei-103,0.139,-0.072,-0.961,1.172,2022-11-08 09:38:53.782000065
1667900333.792,SCAI-SENSEI,sensei-103,0.133,-0.08,-0.963,1.176,2022-11-08 09:38:53.792000055
1667900333.802,SCAI-SENSEI,sensei-103,0.131,-0.07,-0.99,1.191,2022-11-08 09:38:53.802000046
1667900333.812,SCAI-SENSEI,sensei-103,0.135,-0.064,-0.988,1.187,2022-11-08 09:38:53.812000036
1667900333.822,SCAI-SENSEI,sensei-103,0.137,-0.064,-0.994,1.195,2022-11-08 09:38:53.822000027
1667900333.832,SCAI-SENSEI,sensei-103,0.131,-0.066,-0.99,1.187,2022-11-08 09:38:53.832000017
1667900333.842,SCAI-SENSEI,sensei-103,0.135,-0.055,-0.99,1.18,2022-11-08 09:38:53.842000008
1667900333.852,SCAI-SENSEI,sensei-103,0.135,-0.057,-1.021,1.2129999999999999,2022-11-08 09:38:53.851999998
1667900333.862,SCAI-SENSEI,sensei-103,0.135,-0.064,-0.99,1.189,2022-11-08 09:38:53.861999989
1667900333.872,SCAI-SENSEI,sensei-103,0.135,-0.064,-0.984,1.183,2022-11-08 09:38:53.871999979
1667900333.882,SCAI-SENSEI,sensei-103,0.141,-0.055,-0.982,1.178,2022-11-08 09:38:53.881999969
1667900333.892,SCAI-SENSEI,sensei-103,0.143,-0.059,-0.947,1.149,2022-11-08 09:38:53.891999960
1667900333.902,SCAI-SENSEI,sensei-103,0.146,-0.062,-0.977,1.185,2022-11-08 09:38:53.901999950
1667900333.912,SCAI-SENSEI,sensei-103,0.148,-0.059,-0.971,1.178,2022-11-08 09:38:53.911999941
1667900333.922,SCAI-SENSEI,sensei-103,0.154,-0.055,-0.945,1.154,2022-11-08 09:38:53.921999931
1667900333.932,SCAI-SENSEI,sensei-103,0.148,-0.062,-0.949,1.159,2022-11-08 09:38:53.931999922
1667900333.942,SCAI-SENSEI,sensei-103,0.145,-0.076,-0.951,1.172,2022-11-08 09:38:53.941999912
1667900333.952,SCAI-SENSEI,sensei-103,0.143,-0.078,-0.951,1.172,2022-11-08 09:38:53.951999903
1667900333.962,SCAI-SENSEI,sensei-103,0.143,-0.072,-0.947,1.162,2022-11-08 09:38:53.961999893
1667900333.972,SCAI-SENSEI,sensei-103,0.146,-0.061,-0.947,1.154,2022-11-08 09:38:53.971999884
1667900333.982,SCAI-SENSEI,sensei-103,0.146,-0.051,-0.98,1.177,2022-11-08 09:38:53.982000113
1667900333.992,SCAI-SENSEI,sensei-103,0.145,-0.057,-0.986,1.188,2022-11-08 09:38:53.992000103
1667900334.002,SCAI-SENSEI,sensei-103,0.139,-0.064,-0.953,1.156,2022-11-08 09:38:54.002000093
1667900334.012,SCAI-SENSEI,sensei-103,0.141,-0.068,-0.949,1.158,2022-11-08 09:38:54.012000084
1667900334.022,SCAI-SENSEI,sensei-103,0.137,-0.07,-0.955,1.162,2022-11-08 09:38:54.022000074
1667900334.032,SCAI-SENSEI,sensei-103,0.139,-0.07,-0.955,1.164,2022-11-08 09:38:54.032000065
1667900334.042,SCAI-SENSEI,sensei-103,0.139,-0.066,-0.986,1.191,2022-11-08 09:38:54.042000055
1667900334.052,SCAI-SENSEI,sensei-103,0.139,-0.061,-0.986,1.186,2022-11-08 09:38:54.052000046
1667900334.062,SCAI-SENSEI,sensei-103,0.139,-0.059,-0.979,1.177,2022-11-08 09:38:54.062000036
1667900334.072,SCAI-SENSEI,sensei-103,0.146,-0.057,-0.982,1.185,2022-11-08 09:38:54.072000027
1667900334.082,SCAI-SENSEI,sensei-103,0.143,-0.053,-0.979,1.175,2022-11-08 09:38:54.082000017
1667900334.092,SCAI-SENSEI,sensei-103,0.146,-0.053,-0.979,1.178,2022-11-08 09:38:54.092000008
1667900334.102,SCAI-SENSEI,sensei-103,0.146,-0.055,-0.947,1.148,2022-11-08 09:38:54.101999998
1667900334.112,SCAI-SENSEI,sensei-103,0.146,-0.066,-0.949,1.161,2022-11-08 09:38:54.111999989
1667900334.122,SCAI-SENSEI,sensei-103,0.145,-0.074,-0.953,1.172,2022-11-08 09:38:54.121999979
1667900334.132,SCAI-SENSEI,sensei-103,0.141,-0.064,-0.945,1.15,2022-11-08 09:38:54.131999969
1667900334.142,SCAI-SENSEI,sensei-103,0.148,-0.059,-0.979,1.186,2022-11-08 09:38:54.141999960
1667900334.152,SCAI-SENSEI,sensei-103,0.146,-0.055,-0.98,1.181,2022-11-08 09:38:54.151999950
1667900334.162,SCAI-SENSEI,sensei-103,0.145,-0.062,-0.957,1.164,2022-11-08 09:38:54.161999941
1667900334.172,SCAI-SENSEI,sensei-103,0.137,-0.068,-0.988,1.193,2022-11-08 09:38:54.171999931
1667900334.182,SCAI-SENSEI,sensei-103,0.137,-0.066,-0.988,1.191,2022-11-08 09:38:54.181999922
1667900334.192,SCAI-SENSEI,sensei-103,0.137,-0.062,-0.961,1.16,2022-11-08 09:38:54.191999912
1667900334.202,SCAI-SENSEI,sensei-103,0.133,-0.061,-0.988,1.182,2022-11-08 09:38:54.201999903
1667900334.212,SCAI-SENSEI,sensei-103,0.137,-0.055,-0.984,1.176,2022-11-08 09:38:54.211999893
1667900334.222,SCAI-SENSEI,sensei-103,0.141,-0.049,-0.986,1.176,2022-11-08 09:38:54.221999884
1667900334.232,SCAI-SENSEI,sensei-103,0.139,-0.061,-0.988,1.188,2022-11-08 09:38:54.232000113
1667900334.242,SCAI-SENSEI,sensei-103,0.137,-0.07,-0.959,1.166,2022-11-08 09:38:54.242000103
1667900334.252,SCAI-SENSEI,sensei-103,0.135,-0.082,-0.961,1.178,2022-11-08 09:38:54.252000092
1667900334.262,SCAI-SENSEI,sensei-103,0.133,-0.07,-0.953,1.156,2022-11-08 09:38:54.262000084
1667900334.272,SCAI-SENSEI,sensei-103,0.141,-0.062,-0.951,1.154,2022-11-08 09:38:54.272000074
1667900334.282,SCAI-SENSEI,sensei-103,0.143,-0.061,-0.984,1.188,2022-11-08 09:38:54.282000065
1667900334.292,SCAI-SENSEI,sensei-103,0.141,-0.066,-0.957,1.164,2022-11-08 09:38:54.292000055
1667900334.302,SCAI-SENSEI,sensei-103,0.137,-0.072,-0.986,1.195,2022-11-08 09:38:54.302000046
1667900334.312,SCAI-SENSEI,sensei-103,0.139,-0.08,-0.98,1.199,2022-11-08 09:38:54.312000036
1667900334.322,SCAI-SENSEI,sensei-103,0.139,-0.08,-0.98,1.199,2022-11-08 09:38:54.322000027
1667900334.332,SCAI-SENSEI,sensei-103,0.145,-0.074,-0.947,1.166,2022-11-08 09:38:54.332000017
1667900334.342,SCAI-SENSEI,sensei-103,0.146,-0.064,-0.947,1.157,2022-11-08 09:38:54.342000008
1667900334.352,SCAI-SENSEI,sensei-103,0.146,-0.07,-0.949,1.165,2022-11-08 09:38:54.351999998
1667900334.362,SCAI-SENSEI,sensei-103,0.145,-0.076,-0.953,1.174,2022-11-08 09:38:54.361999989
1667900334.372,SCAI-SENSEI,sensei-103,0.141,-0.08,-0.957,1.178,2022-11-08 09:38:54.371999979
1667900334.382,SCAI-SENSEI,sensei-103,0.137,-0.076,-0.971,1.184,2022-11-08 09:38:54.381999969
1667900334.392,SCAI-SENSEI,sensei-103,0.123,-0.066,-1.004,1.193,2022-11-08 09:38:54.391999960
1667900334.402,SCAI-SENSEI,sensei-103,0.152,-0.096,-0.852,1.1,2022-11-08 09:38:54.401999950
1667900334.412,SCAI-SENSEI,sensei-103,0.148,-0.035,-1.031,1.214,2022-11-08 09:38:54.411999941
1667900334.422,SCAI-SENSEI,sensei-103,0.156,-0.061,-0.947,1.164,2022-11-08 09:38:54.421999931
1667900334.432,SCAI-SENSEI,sensei-103,0.146,-0.055,-0.953,1.154,2022-11-08 09:38:54.431999922
1667900334.442,SCAI-SENSEI,sensei-103,0.141,-0.043,-1.012,1.196,2022-11-08 09:38:54.441999912
1667900334.452,SCAI-SENSEI,sensei-103,0.145,-0.066,-0.979,1.19,2022-11-08 09:38:54.451999903
1667900334.462,SCAI-SENSEI,sensei-103,0.146,-0.068,-0.979,1.193,2022-11-08 09:38:54.461999893
1667900334.472,SCAI-SENSEI,sensei-103,0.146,-0.062,-0.977,1.185,2022-11-08 09:38:54.471999884
1667900334.482,SCAI-SENSEI,sensei-103,0.148,-0.051,-0.975,1.174,2022-11-08 09:38:54.482000113
1667900334.492,SCAI-SENSEI,sensei-103,0.15,-0.045,-0.973,1.168,2022-11-08 09:38:54.492000103
1667900334.502,SCAI-SENSEI,sensei-103,0.152,-0.053,-0.943,1.148,2022-11-08 09:38:54.502000093
1667900334.512,SCAI-SENSEI,sensei-103,0.15,-0.066,-0.949,1.165,2022-11-08 09:38:54.512000083
1667900334.522,SCAI-SENSEI,sensei-103,0.145,-0.076,-0.947,1.168,2022-11-08 09:38:54.522000074
1667900334.532,SCAI-SENSEI,sensei-103,0.146,-0.066,-0.941,1.153,2022-11-08 09:38:54.532000064
1667900334.542,SCAI-SENSEI,sensei-103,0.152,-0.057,-0.939,1.148,2022-11-08 09:38:54.542000055
1667900334.552,SCAI-SENSEI,sensei-103,0.154,-0.053,-0.967,1.174,2022-11-08 09:38:54.552000046
1667900334.562,SCAI-SENSEI,sensei-103,0.158,-0.045,-0.939,1.142,2022-11-08 09:38:54.562000036
1667900334.572,SCAI-SENSEI,sensei-103,0.154,-0.049,-0.979,1.182,2022-11-08 09:38:54.572000027
1667900334.582,SCAI-SENSEI,sensei-103,0.146,-0.061,-0.982,1.189,2022-11-08 09:38:54.582000017
1667900334.592,SCAI-SENSEI,sensei-103,0.143,-0.066,-0.951,1.16,2022-11-08 09:38:54.592000008
1667900334.602,SCAI-SENSEI,sensei-103,0.143,-0.072,-0.945,1.16,2022-11-08 09:38:54.601999998
1667900334.612,SCAI-SENSEI,sensei-103,0.148,-0.07,-0.949,1.167,2022-11-08 09:38:54.611999989
1667900334.622,SCAI-SENSEI,sensei-103,0.15,-0.074,-0.945,1.169,2022-11-08 09:38:54.621999979
1667900334.632,SCAI-SENSEI,sensei-103,0.148,-0.076,-0.943,1.1669999999999998,2022-11-08 09:38:54.631999969
1667900334.642,SCAI-SENSEI,sensei-103,0.15,-0.078,-0.939,1.1669999999999998,2022-11-08 09:38:54.641999960
1667900334.652,SCAI-SENSEI,sensei-103,0.154,-0.07,-0.969,1.193,2022-11-08 09:38:54.651999950
1667900334.662,SCAI-SENSEI,sensei-103,0.156,-0.061,-0.908,1.125,2022-11-08 09:38:54.661999941
1667900334.672,SCAI-SENSEI,sensei-103,0.154,-0.066,-0.943,1.163,2022-11-08 09:38:54.671999931
1667900334.682,SCAI-SENSEI,sensei-103,0.15,-0.066,-0.945,1.161,2022-11-08 09:38:54.681999922
1667900334.692,SCAI-SENSEI,sensei-103,0.148,-0.062,-0.949,1.159,2022-11-08 09:38:54.691999912
1667900334.702,SCAI-SENSEI,sensei-103,0.145,-0.055,-0.98,1.18,2022-11-08 09:38:54.701999903
1667900334.712,SCAI-SENSEI,sensei-103,0.145,-0.053,-0.977,1.175,2022-11-08 09:38:54.711999893
1667900334.722,SCAI-SENSEI,sensei-103,0.148,-0.045,-0.975,1.168,2022-11-08 09:38:54.721999884
1667900334.732,SCAI-SENSEI,sensei-103,0.15,-0.043,-0.949,1.142,2022-11-08 09:38:54.732000113
1667900334.742,SCAI-SENSEI,sensei-103,0.145,-0.061,-0.953,1.159,2022-11-08 09:38:54.742000103
1667900334.752,SCAI-SENSEI,sensei-103,0.141,-0.074,-0.953,1.168,2022-11-08 09:38:54.752000093
1667900334.762,SCAI-SENSEI,sensei-103,0.141,-0.072,-0.984,1.197,2022-11-08 09:38:54.762000084
1667900334.772,SCAI-SENSEI,sensei-103,0.141,-0.055,-0.977,1.173,2022-11-08 09:38:54.772000074
1667900334.782,SCAI-SENSEI,sensei-103,0.148,-0.047,-0.973,1.168,2022-11-08 09:38:54.782000065
1667900334.792,SCAI-SENSEI,sensei-103,0.152,-0.057,-0.975,1.184,2022-11-08 09:38:54.792000055
1667900334.802,SCAI-SENSEI,sensei-103,0.15,-0.053,-1.0,1.203,2022-11-08 09:38:54.802000046
1667900334.812,SCAI-SENSEI,sensei-103,0.156,-0.055,-0.939,1.15,2022-11-08 09:38:54.812000036
1667900334.822,SCAI-SENSEI,sensei-103,0.154,-0.061,-0.967,1.182,2022-11-08 09:38:54.822000027
1667900334.832,SCAI-SENSEI,sensei-103,0.158,-0.057,-0.961,1.176,2022-11-08 09:38:54.832000017
1667900334.842,SCAI-SENSEI,sensei-103,0.164,-0.062,-0.932,1.1580000000000001,2022-11-08 09:38:54.842000008
1667900334.852,SCAI-SENSEI,sensei-103,0.162,-0.064,-0.932,1.1580000000000001,2022-11-08 09:38:54.851999998
1667900334.862,SCAI-SENSEI,sensei-103,0.162,-0.076,-0.932,1.17,2022-11-08 09:38:54.861999989
1667900334.872,SCAI-SENSEI,sensei-103,0.162,-0.072,-0.922,1.1560000000000001,2022-11-08 09:38:54.871999979
1667900334.882,SCAI-SENSEI,sensei-103,0.172,-0.059,-0.914,1.145,2022-11-08 09:38:54.881999969
1667900334.892,SCAI-SENSEI,sensei-103,0.18,-0.049,-0.936,1.165,2022-11-08 09:38:54.891999960
1667900334.902,SCAI-SENSEI,sensei-103,0.189,-0.049,-0.93,1.1680000000000001,2022-11-08 09:38:54.901999950
1667900334.912,SCAI-SENSEI,sensei-103,0.195,-0.053,-0.887,1.135,2022-11-08 09:38:54.911999941
1667900334.922,SCAI-SENSEI,sensei-103,0.201,-0.047,-0.891,1.139,2022-11-08 09:38:54.921999931
1667900334.932,SCAI-SENSEI,sensei-103,0.203,-0.059,-0.857,1.119,2022-11-08 09:38:54.931999922
1667900334.942,SCAI-SENSEI,sensei-103,0.205,-0.082,-0.861,1.148,2022-11-08 09:38:54.941999912
1667900334.952,SCAI-SENSEI,sensei-103,0.201,-0.096,-0.861,1.158,2022-11-08 09:38:54.951999903
1667900334.962,SCAI-SENSEI,sensei-103,0.201,-0.107,-0.857,1.165,2022-11-08 09:38:54.961999893
1667900334.972,SCAI-SENSEI,sensei-103,0.205,-0.102,-0.848,1.155,2022-11-08 09:38:54.971999884
1667900334.982,SCAI-SENSEI,sensei-103,0.215,-0.102,-0.863,1.18,2022-11-08 09:38:54.982000113
1667900334.992,SCAI-SENSEI,sensei-103,0.23,-0.098,-0.875,1.203,2022-11-08 09:38:54.992000103
1667900335.002,SCAI-SENSEI,sensei-103,0.25,-0.074,-0.873,1.197,2022-11-08 09:38:55.002000093
1667900335.012,SCAI-SENSEI,sensei-103,0.252,-0.107,-0.818,1.177,2022-11-08 09:38:55.012000084
1667900335.022,SCAI-SENSEI,sensei-103,0.275,-0.094,-0.836,1.205,2022-11-08 09:38:55.022000074
1667900335.032,SCAI-SENSEI,sensei-103,0.289,-0.059,-0.852,1.2,2022-11-08 09:38:55.032000065
1667900335.042,SCAI-SENSEI,sensei-103,0.305,-0.025,-0.807,1.137,2022-11-08 09:38:55.042000055
1667900335.052,SCAI-SENSEI,sensei-103,0.287,-0.021,-0.82,1.128,2022-11-08 09:38:55.052000046
1667900335.062,SCAI-SENSEI,sensei-103,0.273,-0.018,-0.834,1.125,2022-11-08 09:38:55.062000036
1667900335.072,SCAI-SENSEI,sensei-103,0.26,-0.037,-0.83,1.127,2022-11-08 09:38:55.072000027
1667900335.082,SCAI-SENSEI,sensei-103,0.232,-0.043,-0.877,1.1520000000000001,2022-11-08 09:38:55.082000017
1667900335.092,SCAI-SENSEI,sensei-103,0.186,-0.035,-0.951,1.172,2022-11-08 09:38:55.092000008
1667900335.102,SCAI-SENSEI,sensei-103,0.205,-0.062,-0.932,1.199,2022-11-08 09:38:55.101999998
1667900335.112,SCAI-SENSEI,sensei-103,0.193,-0.051,-0.939,1.1829999999999998,2022-11-08 09:38:55.111999989
1667900335.122,SCAI-SENSEI,sensei-103,0.154,-0.035,-1.031,1.22,2022-11-08 09:38:55.121999979
1667900335.132,SCAI-SENSEI,sensei-103,0.156,-0.082,-0.955,1.193,2022-11-08 09:38:55.131999969
1667900335.142,SCAI-SENSEI,sensei-103,0.107,-0.111,-0.98,1.198,2022-11-08 09:38:55.141999960
1667900335.152,SCAI-SENSEI,sensei-103,0.082,-0.145,-0.939,1.166,2022-11-08 09:38:55.151999950
1667900335.162,SCAI-SENSEI,sensei-103,0.061,-0.146,-0.961,1.168,2022-11-08 09:38:55.161999941
1667900335.172,SCAI-SENSEI,sensei-103,0.039,-0.133,-0.982,1.154,2022-11-08 09:38:55.171999931
1667900335.182,SCAI-SENSEI,sensei-103,0.049,-0.125,-0.994,1.168,2022-11-08 09:38:55.181999922
1667900335.192,SCAI-SENSEI,sensei-103,0.037,-0.109,-1.025,1.1709999999999998,2022-11-08 09:38:55.191999912
1667900335.202,SCAI-SENSEI,sensei-103,0.037,-0.088,-1.008,1.133,2022-11-08 09:38:55.201999903
1667900335.212,SCAI-SENSEI,sensei-103,0.023,-0.09,-0.98,1.093,2022-11-08 09:38:55.211999893
1667900335.222,SCAI-SENSEI,sensei-103,0.018,-0.07,-0.939,1.027,2022-11-08 09:38:55.221999884
1667900335.232,SCAI-SENSEI,sensei-103,-0.002,-0.049,-0.975,1.026,2022-11-08 09:38:55.232000113
1667900335.242,SCAI-SENSEI,sensei-103,-0.006,-0.078,-0.973,1.057,2022-11-08 09:38:55.242000103
1667900335.252,SCAI-SENSEI,sensei-103,-0.004,-0.107,-0.977,1.088,2022-11-08 09:38:55.252000092
1667900335.262,SCAI-SENSEI,sensei-103,-0.008,-0.123,-1.014,1.145,2022-11-08 09:38:55.262000084
1667900335.272,SCAI-SENSEI,sensei-103,-0.014,-0.145,-0.953,1.1119999999999999,2022-11-08 09:38:55.272000074
1667900335.282,SCAI-SENSEI,sensei-103,-0.016,-0.162,-0.898,1.076,2022-11-08 09:38:55.282000065
1667900335.292,SCAI-SENSEI,sensei-103,-0.023,-0.135,-0.861,1.019,2022-11-08 09:38:55.292000055
1667900335.302,SCAI-SENSEI,sensei-103,-0.018,-0.109,-0.895,1.022,2022-11-08 09:38:55.302000046
1667900335.312,SCAI-SENSEI,sensei-103,0.012,-0.088,-0.9,1.0,2022-11-08 09:38:55.312000036
1667900335.322,SCAI-SENSEI,sensei-103,0.037,-0.031,-0.955,1.023,2022-11-08 09:38:55.322000027
1667900335.332,SCAI-SENSEI,sensei-103,0.076,-0.014,-0.961,1.051,2022-11-08 09:38:55.332000017
1667900335.342,SCAI-SENSEI,sensei-103,0.133,-0.051,-0.867,1.051,2022-11-08 09:38:55.342000008
1667900335.352,SCAI-SENSEI,sensei-103,0.102,-0.076,-0.914,1.092,2022-11-08 09:38:55.351999998
1667900335.362,SCAI-SENSEI,sensei-103,0.055,-0.084,-0.92,1.0590000000000002,2022-11-08 09:38:55.361999989
1667900335.372,SCAI-SENSEI,sensei-103,-0.014,-0.145,-0.967,1.126,2022-11-08 09:38:55.371999979
1667900335.382,SCAI-SENSEI,sensei-103,-0.061,-0.215,-1.018,1.294,2022-11-08 09:38:55.381999969
1667900335.392,SCAI-SENSEI,sensei-103,-0.08,-0.242,-1.074,1.3960000000000001,2022-11-08 09:38:55.391999960
1667900335.402,SCAI-SENSEI,sensei-103,-0.074,-0.264,-1.111,1.449,2022-11-08 09:38:55.401999950
1667900335.412,SCAI-SENSEI,sensei-103,-0.08,-0.275,-1.129,1.484,2022-11-08 09:38:55.411999941
1667900335.422,SCAI-SENSEI,sensei-103,-0.098,-0.275,-1.168,1.541,2022-11-08 09:38:55.421999931
1667900335.432,SCAI-SENSEI,sensei-103,-0.105,-0.266,-1.221,1.592,2022-11-08 09:38:55.431999922
1667900335.442,SCAI-SENSEI,sensei-103,-0.096,-0.242,-1.281,1.6189999999999998,2022-11-08 09:38:55.441999912
1667900335.452,SCAI-SENSEI,sensei-103,-0.062,-0.248,-1.277,1.587,2022-11-08 09:38:55.451999903
1667900335.462,SCAI-SENSEI,sensei-103,-0.059,-0.221,-1.311,1.591,2022-11-08 09:38:55.461999893
1667900335.472,SCAI-SENSEI,sensei-103,-0.061,-0.215,-1.281,1.557,2022-11-08 09:38:55.471999884
1667900335.482,SCAI-SENSEI,sensei-103,-0.031,-0.229,-1.275,1.535,2022-11-08 09:38:55.482000113
1667900335.492,SCAI-SENSEI,sensei-103,0.006,-0.197,-1.291,1.494,2022-11-08 09:38:55.492000103
1667900335.502,SCAI-SENSEI,sensei-103,0.021,-0.186,-1.375,1.582,2022-11-08 09:38:55.502000093
1667900335.512,SCAI-SENSEI,sensei-103,0.031,-0.205,-1.418,1.654,2022-11-08 09:38:55.512000083
1667900335.522,SCAI-SENSEI,sensei-103,0.01,-0.219,-1.385,1.614,2022-11-08 09:38:55.522000074
1667900335.532,SCAI-SENSEI,sensei-103,-0.041,-0.223,-1.369,1.633,2022-11-08 09:38:55.532000064
1667900335.542,SCAI-SENSEI,sensei-103,-0.088,-0.223,-1.402,1.7129999999999999,2022-11-08 09:38:55.542000055
