projectId,userId,time,x,y,z,1d_signal,timestamp
SCAI-SENSEI,user_sensei_103,1667897883.474,-322,852,294,1468,2022-11-08 08:58:03.473999977
SCAI-SENSEI,user_sensei_103,1667897883.674,-472,1549,-55,2076,2022-11-08 08:58:03.674000025
SCAI-SENSEI,user_sensei_103,1667897883.874,-2049,2965,2058,7072,2022-11-08 08:58:03.874000072
SCAI-SENSEI,user_sensei_103,1667897884.074,-764,979,1067,2810,2022-11-08 08:58:04.073999882
SCAI-SENSEI,user_sensei_103,1667897884.274,-692,1095,986,2773,2022-11-08 08:58:04.273999929
SCAI-SENSEI,user_sensei_103,1667897884.474,-785,1621,894,3300,2022-11-08 08:58:04.473999977
SCAI-SENSEI,user_sensei_103,1667897884.674,-767,1598,694,3059,2022-11-08 08:58:04.674000025
SCAI-SENSEI,user_sensei_103,1667897884.874,-897,1376,1180,3453,2022-11-08 08:58:04.874000072
SCAI-SENSEI,user_sensei_103,1667897885.074,-810,1530,1099,3439,2022-11-08 08:58:05.073999882
SCAI-SENSEI,user_sensei_103,1667897885.274,-794,1439,1044,3277,2022-11-08 08:58:05.273999929
SCAI-SENSEI,user_sensei_103,1667897885.474,-845,1439,1214,3498,2022-11-08 08:58:05.473999977
SCAI-SENSEI,user_sensei_103,1667897885.674,-805,1486,1179,3470,2022-11-08 08:58:05.674000025
SCAI-SENSEI,user_sensei_103,1667897885.874,-798,1464,1151,3413,2022-11-08 08:58:05.874000072
SCAI-SENSEI,user_sensei_103,1667897886.074,-801,1461,1190,3452,2022-11-08 08:58:06.073999882
SCAI-SENSEI,user_sensei_103,1667897886.274,-796,1464,1170,3430,2022-11-08 08:58:06.273999929
SCAI-SENSEI,user_sensei_103,1667897886.474,-796,1459,1190,3445,2022-11-08 08:58:06.473999977
SCAI-SENSEI,user_sensei_103,1667897886.674,-812,1473,1277,3562,2022-11-08 08:58:06.674000025
SCAI-SENSEI,user_sensei_103,1667897886.874,-817,1486,1118,3421,2022-11-08 08:58:06.874000072
SCAI-SENSEI,user_sensei_103,1667897887.074,-811,1490,1141,3442,2022-11-08 08:58:07.073999882
SCAI-SENSEI,user_sensei_103,1667897887.274,-738,1426,1133,3297,2022-11-08 08:58:07.273999929
SCAI-SENSEI,user_sensei_103,1667897887.474,-776,1508,1105,3389,2022-11-08 08:58:07.473999977
SCAI-SENSEI,user_sensei_103,1667897887.674,-787,1493,1159,3439,2022-11-08 08:58:07.674000025
SCAI-SENSEI,user_sensei_103,1667897887.874,-792,1496,1137,3425,2022-11-08 08:58:07.874000072
SCAI-SENSEI,user_sensei_103,1667897888.074,-782,1501,1174,3457,2022-11-08 08:58:08.073999882
SCAI-SENSEI,user_sensei_103,1667897888.274,-786,1490,1163,3439,2022-11-08 08:58:08.273999929
SCAI-SENSEI,user_sensei_103,1667897888.474,-789,1493,1155,3437,2022-11-08 08:58:08.473999977
SCAI-SENSEI,user_sensei_103,1667897888.674,-790,1504,1175,3469,2022-11-08 08:58:08.674000025
SCAI-SENSEI,user_sensei_103,1667897888.874,-779,1491,1171,3441,2022-11-08 08:58:08.874000072
SCAI-SENSEI,user_sensei_103,1667897889.074,-768,1480,1191,3439,2022-11-08 08:58:09.073999882
SCAI-SENSEI,user_sensei_103,1667897889.274,-778,1485,1167,3430,2022-11-08 08:58:09.273999929
SCAI-SENSEI,user_sensei_103,1667897889.474,-971,1087,1181,3239,2022-11-08 08:58:09.473999977
SCAI-SENSEI,user_sensei_103,1667897889.674,-595,1835,964,3394,2022-11-08 08:58:09.674000025
