projectId,userId,time,x,y,z,1d_signal,timestamp,alignment_point
SCAI-SENSEI,user_sensei_103,1667897880.2001176,-810,1530,1099,3439,2022-11-08 08:58:00.200117588,
SCAI-SENSEI,user_sensei_103,1667897880.398647,-794,1439,1044,3277,2022-11-08 08:58:00.398647070,
SCAI-SENSEI,user_sensei_103,1667897880.5971763,-845,1439,1214,3498,2022-11-08 08:58:00.597176313,
SCAI-SENSEI,user_sensei_103,1667897880.7957058,-805,1486,1179,3470,2022-11-08 08:58:00.795705795,
SCAI-SENSEI,user_sensei_103,1667897880.9942353,-798,1464,1151,3413,2022-11-08 08:58:00.994235277,
SCAI-SENSEI,user_sensei_103,1667897881.1927645,-801,1461,1190,3452,2022-11-08 08:58:01.192764521,
SCAI-SENSEI,user_sensei_103,1667897881.391294,-796,1464,1170,3430,2022-11-08 08:58:01.391294003,
SCAI-SENSEI,user_sensei_103,1667897881.5898235,-796,1459,1190,3445,2022-11-08 08:58:01.589823484,
SCAI-SENSEI,user_sensei_103,1667897881.788353,-812,1473,1277,3562,2022-11-08 08:58:01.788352966,
SCAI-SENSEI,user_sensei_103,1667897881.9868824,-817,1486,1118,3421,2022-11-08 08:58:01.986882448,
SCAI-SENSEI,user_sensei_103,1667897882.1854117,-811,1490,1141,3442,2022-11-08 08:58:02.185411692,
SCAI-SENSEI,user_sensei_103,1667897882.3839412,-738,1426,1133,3297,2022-11-08 08:58:02.383941174,
SCAI-SENSEI,user_sensei_103,1667897882.5824704,-776,1508,1105,3389,2022-11-08 08:58:02.582470417,
SCAI-SENSEI,user_sensei_103,1667897882.781,-787,1493,1159,3439,2022-11-08 08:58:02.780999899,
SCAI-SENSEI,user_sensei_103,1667897882.9795294,-792,1496,1137,3425,2022-11-08 08:58:02.979529381,
SCAI-SENSEI,user_sensei_103,1667897883.1780586,-782,1501,1174,3457,2022-11-08 08:58:03.178058624,
SCAI-SENSEI,user_sensei_103,1667897883.376588,-786,1490,1163,3439,2022-11-08 08:58:03.376588106,
SCAI-SENSEI,user_sensei_103,1667897883.5751176,-789,1493,1155,3437,2022-11-08 08:58:03.575117588,
