projectId,userId,time,x,y,z,1d_signal,timestamp,alignment_point
SCAI-SENSEI,user_sensei_223,1668441594.1327758,33,-20,2084,2137,2022-11-14 15:59:54.132775784,
SCAI-SENSEI,user_sensei_223,1668441594.3322656,25,-17,2071,2113,2022-11-14 15:59:54.332265615,
SCAI-SENSEI,user_sensei_223,1668441594.5317554,16,-19,2069,2104,2022-11-14 15:59:54.531755447,
SCAI-SENSEI,user_sensei_223,1668441594.7312453,21,-17,2077,2115,2022-11-14 15:59:54.731245279,
SCAI-SENSEI,user_sensei_223,1668441594.930735,21,-17,2076,2114,2022-11-14 15:59:54.930735111,
SCAI-SENSEI,user_sensei_223,1668441595.130225,21,-19,2099,2139,2022-11-14 15:59:55.130224943,
SCAI-SENSEI,user_sensei_223,1668441595.3297148,31,-18,2072,2121,2022-11-14 15:59:55.329714775,
SCAI-SENSEI,user_sensei_223,1668441595.5292046,19,-21,2080,2120,2022-11-14 15:59:55.529204607,
SCAI-SENSEI,user_sensei_223,1668441595.7286942,24,-19,2073,2116,2022-11-14 15:59:55.728694201,
SCAI-SENSEI,user_sensei_223,1668441595.928184,21,-18,2077,2116,2022-11-14 15:59:55.928184032,
SCAI-SENSEI,user_sensei_223,1668441596.1276739,22,-18,2079,2119,2022-11-14 15:59:56.127673864,
SCAI-SENSEI,user_sensei_223,1668441596.3271637,27,-20,2076,2123,2022-11-14 15:59:56.327163696,
SCAI-SENSEI,user_sensei_223,1668441596.5266535,25,-18,2086,2129,2022-11-14 15:59:56.526653528,
SCAI-SENSEI,user_sensei_223,1668441596.7261431,11,-20,2041,2072,2022-11-14 15:59:56.726143122,
SCAI-SENSEI,user_sensei_223,1668441596.925633,20,-33,2098,2151,2022-11-14 15:59:56.925632954,
SCAI-SENSEI,user_sensei_223,1668441597.1251228,22,-19,2069,2110,2022-11-14 15:59:57.125122786,
