projectId,userId,time,x,y,z,1d_signal,timestamp,alignment_point
SCAI-SENSEI,user_sensei_223,1668441584.3603268,579,-1,2003,2583,2022-11-14 15:59:44.360326767,
SCAI-SENSEI,user_sensei_223,1668441584.5598166,576,-9,1994,2579,2022-11-14 15:59:44.559816599,
SCAI-SENSEI,user_sensei_223,1668441584.7593062,562,3,2017,2582,2022-11-14 15:59:44.759306192,
SCAI-SENSEI,user_sensei_223,1668441584.958796,573,-29,1976,2578,2022-11-14 15:59:44.958796024,
SCAI-SENSEI,user_sensei_223,1668441585.158286,560,-7,2004,2571,2022-11-14 15:59:45.158286095,
SCAI-SENSEI,user_sensei_223,1668441585.3577757,565,-16,2008,2589,2022-11-14 15:59:45.357775688,
SCAI-SENSEI,user_sensei_223,1668441585.5572655,557,-31,1990,2578,2022-11-14 15:59:45.557265520,
SCAI-SENSEI,user_sensei_223,1668441585.756755,715,-287,1805,2807,2022-11-14 15:59:45.756755114,
SCAI-SENSEI,user_sensei_223,1668441585.9562452,530,-102,2242,2874,2022-11-14 15:59:45.956245184,
SCAI-SENSEI,user_sensei_223,1668441586.155735,606,-79,2070,2755,2022-11-14 15:59:46.155735016,
SCAI-SENSEI,user_sensei_223,1668441586.3552248,590,113,2511,3214,2022-11-14 15:59:46.355224848,
SCAI-SENSEI,user_sensei_223,1668441586.554715,458,86,2109,2653,2022-11-14 15:59:46.554714918,
SCAI-SENSEI,user_sensei_223,1668441586.7542045,297,168,1837,2302,2022-11-14 15:59:46.754204512,
SCAI-SENSEI,user_sensei_223,1668441586.953694,583,-55,1535,2173,2022-11-14 15:59:46.953694105,
SCAI-SENSEI,user_sensei_223,1668441587.153184,960,221,1974,3155,2022-11-14 15:59:47.153183937,
SCAI-SENSEI,user_sensei_223,1668441587.3526738,405,-13,2223,2641,2022-11-14 15:59:47.352673769,
SCAI-SENSEI,user_sensei_223,1668441587.5521636,419,25,2243,2687,2022-11-14 15:59:47.552163601,
SCAI-SENSEI,user_sensei_223,1668441587.7516532,407,223,2111,2741,2022-11-14 15:59:47.751653194,
SCAI-SENSEI,user_sensei_223,1668441587.951143,626,87,1906,2619,2022-11-14 15:59:47.951143026,
SCAI-SENSEI,user_sensei_223,1668441588.1506329,658,157,1804,2619,2022-11-14 15:59:48.150632858,
SCAI-SENSEI,user_sensei_223,1668441588.3501227,580,531,2132,3243,2022-11-14 15:59:48.350122690,
SCAI-SENSEI,user_sensei_223,1668441588.5496123,576,548,1962,3086,2022-11-14 15:59:48.549612284,
SCAI-SENSEI,user_sensei_223,1668441588.749102,548,737,1892,3177,2022-11-14 15:59:48.749102116,
SCAI-SENSEI,user_sensei_223,1668441588.948592,362,299,2026,2687,2022-11-14 15:59:48.948591948,
SCAI-SENSEI,user_sensei_223,1668441589.148082,508,430,1875,2813,2022-11-14 15:59:49.148082018,
SCAI-SENSEI,user_sensei_223,1668441589.3475718,518,540,1954,3012,2022-11-14 15:59:49.347571850,
SCAI-SENSEI,user_sensei_223,1668441589.5470617,329,342,1712,2383,2022-11-14 15:59:49.547061682,
SCAI-SENSEI,user_sensei_223,1668441589.7465513,596,663,2018,3277,2022-11-14 15:59:49.746551275,
SCAI-SENSEI,user_sensei_223,1668441589.946041,880,878,1391,3149,2022-11-14 15:59:49.946041107,
SCAI-SENSEI,user_sensei_223,1668441590.145531,560,554,1264,2378,2022-11-14 15:59:50.145530939,
SCAI-SENSEI,user_sensei_223,1668441590.3450208,288,590,2029,2907,2022-11-14 15:59:50.345020771,
SCAI-SENSEI,user_sensei_223,1668441590.5445106,451,541,1981,2973,2022-11-14 15:59:50.544510603,
SCAI-SENSEI,user_sensei_223,1668441590.7440002,437,513,1901,2851,2022-11-14 15:59:50.744000196,
SCAI-SENSEI,user_sensei_223,1668441590.94349,518,494,1744,2756,2022-11-14 15:59:50.943490028,
SCAI-SENSEI,user_sensei_223,1668441591.14298,896,1533,1098,3527,2022-11-14 15:59:51.142980099,
SCAI-SENSEI,user_sensei_223,1668441591.3424697,666,1578,1408,3652,2022-11-14 15:59:51.342469692,
SCAI-SENSEI,user_sensei_223,1668441591.5419595,540,1814,1428,3782,2022-11-14 15:59:51.541959524,
SCAI-SENSEI,user_sensei_223,1668441591.741449,570,791,1614,2975,2022-11-14 15:59:51.741449118,
SCAI-SENSEI,user_sensei_223,1668441591.940939,817,720,1566,3103,2022-11-14 15:59:51.940938950,
SCAI-SENSEI,user_sensei_223,1668441592.1404288,1369,729,973,3071,2022-11-14 15:59:52.140428782,
SCAI-SENSEI,user_sensei_223,1668441592.3399186,1837,1019,769,3625,2022-11-14 15:59:52.339918613,
SCAI-SENSEI,user_sensei_223,1668441592.5394087,1591,1096,708,3395,2022-11-14 15:59:52.539408684,
SCAI-SENSEI,user_sensei_223,1668441592.7388985,1795,616,1227,3638,2022-11-14 15:59:52.738898516,
SCAI-SENSEI,user_sensei_223,1668441592.938388,1793,469,704,2966,2022-11-14 15:59:52.938388109,
SCAI-SENSEI,user_sensei_223,1668441593.137878,875,452,180,1507,2022-11-14 15:59:53.137877941,
SCAI-SENSEI,user_sensei_223,1668441593.3373678,560,-1975,2139,4674,2022-11-14 15:59:53.337367773,
SCAI-SENSEI,user_sensei_223,1668441593.5368576,-296,-543,1831,2670,2022-11-14 15:59:53.536857605,
SCAI-SENSEI,user_sensei_223,1668441593.7363472,15,-19,2068,2102,2022-11-14 15:59:53.736347198,
SCAI-SENSEI,user_sensei_223,1668441593.935837,28,-21,2071,2120,2022-11-14 15:59:53.935837030,
SCAI-SENSEI,user_sensei_223,1668441594.1353269,27,-22,2079,2128,2022-11-14 15:59:54.135326862,
SCAI-SENSEI,user_sensei_223,1668441594.3348167,20,-20,2075,2115,2022-11-14 15:59:54.334816694,
SCAI-SENSEI,user_sensei_223,1668441594.5343063,24,-17,2073,2114,2022-11-14 15:59:54.534306288,
SCAI-SENSEI,user_sensei_223,1668441594.733796,18,-20,2095,2133,2022-11-14 15:59:54.733795881,
SCAI-SENSEI,user_sensei_223,1668441594.933286,14,-23,2071,2108,2022-11-14 15:59:54.933285952,
SCAI-SENSEI,user_sensei_223,1668441595.1327758,33,-20,2084,2137,2022-11-14 15:59:55.132775784,
SCAI-SENSEI,user_sensei_223,1668441595.3322656,25,-17,2071,2113,2022-11-14 15:59:55.332265615,
SCAI-SENSEI,user_sensei_223,1668441595.5317554,16,-19,2069,2104,2022-11-14 15:59:55.531755447,
SCAI-SENSEI,user_sensei_223,1668441595.7312453,21,-17,2077,2115,2022-11-14 15:59:55.731245279,
SCAI-SENSEI,user_sensei_223,1668441595.930735,21,-17,2076,2114,2022-11-14 15:59:55.930735111,
SCAI-SENSEI,user_sensei_223,1668441596.130225,21,-19,2099,2139,2022-11-14 15:59:56.130224943,
SCAI-SENSEI,user_sensei_223,1668441596.3297148,31,-18,2072,2121,2022-11-14 15:59:56.329714775,
SCAI-SENSEI,user_sensei_223,1668441596.5292046,19,-21,2080,2120,2022-11-14 15:59:56.529204607,
SCAI-SENSEI,user_sensei_223,1668441596.7286942,24,-19,2073,2116,2022-11-14 15:59:56.728694201,
SCAI-SENSEI,user_sensei_223,1668441596.928184,21,-18,2077,2116,2022-11-14 15:59:56.928184032,
SCAI-SENSEI,user_sensei_223,1668441597.127674,22,-18,2079,2119,2022-11-14 15:59:57.127674103,
SCAI-SENSEI,user_sensei_223,1668441597.3271637,27,-20,2076,2123,2022-11-14 15:59:57.327163696,
SCAI-SENSEI,user_sensei_223,1668441597.5266535,25,-18,2086,2129,2022-11-14 15:59:57.526653528,
SCAI-SENSEI,user_sensei_223,1668441597.7261431,11,-20,2041,2072,2022-11-14 15:59:57.726143122,
SCAI-SENSEI,user_sensei_223,1668441597.925633,20,-33,2098,2151,2022-11-14 15:59:57.925632954,
SCAI-SENSEI,user_sensei_223,1668441598.1251228,22,-19,2069,2110,2022-11-14 15:59:58.125122786,
